Student ID;Institution;Year of Study;GPA;Loadshedding Frequency;Loadshedding Duration;Loadshedding Impact
90324;University of Pretoria;4;0,467377497;4;22,67613657;Minimal
41848;University of Cape Town;1;2,623772852;4;2,699069659;Moderate
47063;Stellenbosch University;4;2,758651128;3;4,463323535;Severe
35118;University of Johannesburg;3;3,280310586;4;8,409491647;None
86178;University of KwaZulu-Natal;1;3,888796775;6;12,60446859;Minimal
46694;University of Pretoria;2;2,819167743;2;21,85672383;Moderate
81137;University of Cape Town;1;1,317289741;1;1,406964224;Severe
60300;Stellenbosch University;4;1,800692183;0;21,87119767;None
76774;University of Johannesburg;3;2,34937302;4;23,33483263;Minimal
94026;University of KwaZulu-Natal;4;3,163442898;2;13,0145278;Moderate
69403;University of Pretoria;2;0,251694331;6;17,1037541;Severe
30372;University of Cape Town;1;0,319173697;3;20,63479478;None
94448;Stellenbosch University;1;0,449322535;6;8,309889273;Minimal
25816;University of Johannesburg;1;0,643944557;2;14,80193153;Moderate
48782;University of KwaZulu-Natal;2;1,082586042;2;0,740675241;Severe
62097;University of Pretoria;2;0,583107106;4;15,28934019;None
51647;University of Cape Town;1;2,13615298;5;18,10843348;Minimal
10081;Stellenbosch University;3;3,207565143;1;22,96896787;Moderate
77887;University of Johannesburg;4;3,644281312;4;7,14463712;Severe
81619;University of KwaZulu-Natal;4;2,620585648;6;20,74998874;None
55156;University of Pretoria;4;0,421144171;5;23,66932382;Minimal
59730;University of Cape Town;4;2,570845614;1;11,91046125;Moderate
53692;Stellenbosch University;2;3,933853448;1;20,62811823;Severe
58973;University of Johannesburg;3;0,884500027;4;21,85459396;None
31635;University of KwaZulu-Natal;4;1,072872496;4;3,434153501;Minimal
89765;University of Pretoria;2;1,595108598;5;10,5879723;Moderate
55400;University of Cape Town;1;1,102920227;6;18,36037602;Severe
52761;Stellenbosch University;3;3,812059706;2;23,13857602;None
31540;University of Johannesburg;2;3,506640589;1;15,55638599;Minimal
64036;University of KwaZulu-Natal;4;2,201442942;2;4,046109026;Moderate
38021;University of Pretoria;1;1,308483642;3;20,48838964;Severe
16516;University of Cape Town;3;3,678111511;5;6,160198942;None
38040;Stellenbosch University;4;1,842137816;0;13,35560526;Minimal
54704;University of Johannesburg;3;2,416145744;1;20,17627296;Moderate
37102;University of KwaZulu-Natal;3;3,148854046;5;14,92226994;Severe
17622;University of Pretoria;1;3,176882948;2;18,41579358;None
99174;University of Cape Town;3;1,428385215;3;1,616167014;Minimal
52171;Stellenbosch University;3;0,268534188;2;20,0598866;Moderate
71925;University of Johannesburg;3;1,920102048;4;14,97966377;Severe
90661;University of KwaZulu-Natal;2;2,199594596;5;16,90138357;None
33586;University of Pretoria;3;1,324242813;4;20,69119691;Minimal
39850;University of Cape Town;2;1,288134424;6;16,23207393;Moderate
92669;Stellenbosch University;2;3,2516819;0;18,86474173;Severe
53653;University of Johannesburg;3;0,329431678;6;19,27872255;None
56442;University of KwaZulu-Natal;3;1,164200982;1;17,36472535;Minimal
63107;University of Pretoria;3;2,49831619;2;14,34054986;Moderate
18869;University of Cape Town;1;3,126775358;3;4,043690222;Severe
64247;Stellenbosch University;2;2,531338064;3;5,38094645;None
56651;University of Johannesburg;1;3,790737198;1;14,84439782;Minimal
11037;University of KwaZulu-Natal;2;1,702852123;1;17,37797118;Moderate
86757;University of Pretoria;4;2,542929457;6;22,78453431;Severe
75049;University of Cape Town;1;1,419012202;6;19,26029839;None
65823;Stellenbosch University;3;0,847075685;6;11,36851235;Minimal
82741;University of Johannesburg;4;0,834350653;6;2,831630733;Moderate
44301;University of KwaZulu-Natal;1;3,689395422;1;11,01254749;Severe
86498;University of Pretoria;3;2,538346544;5;3,933804221;None
96203;University of Cape Town;1;0,78744768;4;0,97897705;Minimal
21649;Stellenbosch University;2;0,63364033;6;3,914250112;Moderate
46168;University of Johannesburg;3;0,31364022;4;5,500315303;Severe
44853;University of KwaZulu-Natal;4;2,092519502;5;0,536403816;None
91693;University of Pretoria;1;1,801527675;6;15,58926116;Minimal
44127;University of Cape Town;3;2,587248607;5;11,31526541;Moderate
49966;Stellenbosch University;2;3,673065382;3;22,79642097;Severe
40768;University of Johannesburg;4;0,031390775;1;6,237928017;None
31931;University of KwaZulu-Natal;4;2,075781382;1;15,08208605;Minimal
26602;University of Pretoria;1;2,413712972;1;1,951060216;Moderate
80939;University of Cape Town;4;0,3202881;4;6,762101645;Severe
97791;Stellenbosch University;1;0,855708195;0;11,20336064;None
73604;University of Johannesburg;3;0,481959335;1;18,70688576;Minimal
52400;University of KwaZulu-Natal;1;3,55362396;6;7,000364135;Moderate
21605;University of Pretoria;4;3,249204361;5;0,46950606;Severe
13994;University of Cape Town;3;1,968868451;6;21,60702553;None
25878;Stellenbosch University;1;0,950233733;6;12,49987387;Minimal
11195;University of Johannesburg;4;0,724731479;3;17,87647278;Moderate
17529;University of KwaZulu-Natal;1;0,041556503;2;3,482793031;Severe
45305;University of Pretoria;3;1,561559852;2;16,5317019;None
88469;University of Cape Town;2;2,786388637;5;13,97687175;Minimal
96855;Stellenbosch University;2;0,233582977;3;20,87857367;Moderate
20433;University of Johannesburg;3;0,926445595;2;14,32579324;Severe
60818;University of KwaZulu-Natal;4;2,865580274;3;12,46933242;None
69955;University of Pretoria;2;2,668254552;6;19,16737798;Minimal
65619;University of Cape Town;4;1,186329123;1;21,3580139;Moderate
23886;Stellenbosch University;4;1,515838237;2;16,78699849;Severe
44632;University of Johannesburg;1;0,428038411;6;0,067874062;None
86197;University of KwaZulu-Natal;2;3,963832688;1;12,73939982;Minimal
24057;University of Pretoria;1;0,758077575;0;23,79887303;Moderate
24833;University of Cape Town;2;2,148374097;3;5,315998843;Severe
65913;Stellenbosch University;2;1,306267796;1;2,250541673;None
35863;University of Johannesburg;3;3,84586585;4;9,363040269;Minimal
75155;University of KwaZulu-Natal;2;1,516600465;5;5,743211588;Moderate
68274;University of Pretoria;1;1,610567525;4;16,25069415;Severe
74444;University of Cape Town;4;3,351030561;6;23,55210285;None
84856;Stellenbosch University;1;3,592912833;1;19,94136757;Minimal
88653;University of Johannesburg;1;0,304460626;3;9,727950474;Moderate
85202;University of KwaZulu-Natal;2;1,830483674;2;7,53300703;Severe
74417;University of Pretoria;3;1,765440134;4;4,643673428;None
94544;University of Cape Town;3;0,071818668;1;8,914724829;Minimal
86462;Stellenbosch University;3;2,214688375;0;17,56589774;Moderate
11461;University of Johannesburg;2;0,25362136;0;23,11827787;Severe
80086;University of KwaZulu-Natal;4;1,761144437;6;8,259681199;None
88918;University of Pretoria;4;2,253250046;3;8,387802486;Minimal
45859;University of Cape Town;1;2,154730157;4;19,05824448;Moderate
81918;Stellenbosch University;4;2,61616072;3;4,961589258;Severe
16605;University of Johannesburg;4;1,242268554;3;21,01008013;None
59357;University of KwaZulu-Natal;1;1,485392083;2;15,6588578;Minimal
78610;University of Pretoria;2;2,908095189;6;16,07056271;Moderate
94088;University of Cape Town;2;2,685724274;6;14,13815927;Severe
86934;Stellenbosch University;2;1,710551888;5;3,02539132;None
43418;University of Johannesburg;1;1,671129507;4;18,11488583;Minimal
92617;University of KwaZulu-Natal;3;1,206891701;0;5,276821543;Moderate
80263;University of Pretoria;1;0,986502568;5;22,63423355;Severe
96617;University of Cape Town;4;2,982889357;5;20,98221668;None
32250;Stellenbosch University;1;0,892189828;3;17,7462793;Minimal
26776;University of Johannesburg;4;3,527528588;1;6,805393172;Moderate
19305;University of KwaZulu-Natal;4;3,577073753;4;8,747522205;Severe
17463;University of Pretoria;4;3,404485329;2;16,36244745;None
18174;University of Cape Town;2;3,316563225;1;6,255924402;Minimal
29977;Stellenbosch University;1;3,852681674;3;9,795578826;Moderate
19980;University of Johannesburg;2;2,209538278;1;21,46327375;Severe
14685;University of KwaZulu-Natal;4;0,105700741;0;10,70093132;None
83556;University of Pretoria;1;1,843871362;2;20,1574799;Minimal
60983;University of Cape Town;3;2,408513602;3;7,19902034;Moderate
34914;Stellenbosch University;2;0,858064621;0;8,799000695;Severe
88998;University of Johannesburg;2;0,492161263;5;5,293881198;None
65747;University of KwaZulu-Natal;3;3,965381872;1;6,440397842;Minimal
65905;University of Pretoria;2;3,979223009;3;11,77012111;Moderate
59468;University of Cape Town;4;3,603697021;6;4,686683734;Severe
74523;Stellenbosch University;1;1,964999596;0;15,60257962;None
89673;University of Johannesburg;2;2,424414266;2;5,039201822;Minimal
40628;University of KwaZulu-Natal;2;2,914455838;4;23,11836191;Moderate
95546;University of Pretoria;4;1,328297406;6;20,82332238;Severe
71417;University of Cape Town;3;3,841845217;1;2,953069349;None
43623;Stellenbosch University;4;1,275757888;6;12,38120558;Minimal
27255;University of Johannesburg;2;0,809240606;3;17,59278704;Moderate
76344;University of KwaZulu-Natal;2;2,430134129;2;8,70198554;Severe
21518;University of Pretoria;3;3,978358851;1;5,301271109;None
29182;University of Cape Town;3;1,605274806;4;0,420993248;Minimal
40577;Stellenbosch University;1;3,417861706;6;19,83513568;Moderate
27008;University of Johannesburg;3;0,330272647;3;17,85213135;Severe
39037;University of KwaZulu-Natal;1;1,57644134;6;21,6710496;None
20269;University of Pretoria;4;1,888465701;0;23,64341193;Minimal
37195;University of Cape Town;4;3,052211862;2;19,0347445;Moderate
77266;Stellenbosch University;2;0,804329239;0;3,706703662;Severe
89212;University of Johannesburg;4;0,01079854;6;0,872230943;None
97957;University of KwaZulu-Natal;2;1,061779966;6;8,844336606;Minimal
80849;University of Pretoria;3;3,612538597;1;15,78078239;Moderate
16055;University of Cape Town;4;2,425094639;4;18,56309196;Severe
76930;Stellenbosch University;4;3,628459357;0;16,22152989;None
17165;University of Johannesburg;1;1,048134139;2;15,45222176;Minimal
22803;University of KwaZulu-Natal;3;2,878415452;4;9,992320702;Moderate
38206;University of Pretoria;1;0,645140134;3;2,597651523;Severe
40939;University of Cape Town;2;1,553478951;1;23,3868415;None
91137;Stellenbosch University;1;0,076058278;5;17,3910911;Minimal
13454;University of Johannesburg;4;1,645329806;6;3,970390065;Moderate
95597;University of KwaZulu-Natal;1;1,266119431;3;1,011181738;Severe
69487;University of Pretoria;4;1,306812711;6;15,32358974;None
77657;University of Cape Town;1;2,489877824;0;12,60653498;Minimal
10582;Stellenbosch University;2;1,039364767;5;2,5279221;Moderate
98172;University of Johannesburg;4;2,374508044;1;22,80385849;Severe
86885;University of KwaZulu-Natal;3;0,394381907;4;12,69479575;None
17314;University of Pretoria;2;2,90085949;2;15,68820105;Minimal
77684;University of Cape Town;1;2,968840445;4;6,048054758;Moderate
81399;Stellenbosch University;3;2,156827025;4;21,21291883;Severe
86146;University of Johannesburg;1;0,374241941;6;6,612447587;None
97219;University of KwaZulu-Natal;2;1,437262906;0;5,492309067;Minimal
34204;University of Pretoria;1;2,961868624;3;4,747868694;Moderate
16769;University of Cape Town;3;0,267542647;4;15,57143587;Severe
59476;Stellenbosch University;2;2,490450947;3;6,134394279;None
25161;University of Johannesburg;3;2,10079162;5;1,695253856;Minimal
20022;University of KwaZulu-Natal;3;1,156013195;6;9,050274776;Moderate
90679;University of Pretoria;4;0,02633417;4;7,881021382;Severe
99964;University of Cape Town;3;1,687719157;4;11,87609498;None
46487;Stellenbosch University;4;3,133500192;5;17,22025454;Minimal
34196;University of Johannesburg;4;2,04485625;5;11,40582548;Moderate
72905;University of KwaZulu-Natal;4;1,905519546;3;22,30234437;Severe
79481;University of Pretoria;3;1,544169107;3;10,73134256;None
87548;University of Cape Town;4;1,588913492;0;8,121271206;Minimal
54536;Stellenbosch University;2;3,865388296;5;20,63838372;Moderate
66248;University of Johannesburg;1;3,4545363;2;0,020450349;Severe
51082;University of KwaZulu-Natal;1;2,050058245;2;10,69240919;None
51893;University of Pretoria;4;3,159041795;4;22,77078175;Minimal
39917;University of Cape Town;2;1,384183607;5;7,729205607;Moderate
45517;Stellenbosch University;2;3,257100886;0;21,11180707;Severe
10658;University of Johannesburg;1;2,093596828;2;11,31438547;None
27401;University of KwaZulu-Natal;1;0,289576367;6;17,24702224;Minimal
59868;University of Pretoria;3;2,345279009;2;15,31632511;Moderate
23826;University of Cape Town;1;3,006278275;3;8,908657565;Severe
70644;Stellenbosch University;2;1,521462322;4;7,714933014;None
40955;University of Johannesburg;4;3,484760492;0;16,76650466;Minimal
72191;University of KwaZulu-Natal;1;2,938959271;6;21,75209386;Moderate
24974;University of Pretoria;1;3,153592585;3;2,478285208;Severe
94763;University of Cape Town;1;0,000432794;4;22,84819215;None
30963;Stellenbosch University;3;0,91067377;1;21,97115861;Minimal
25604;University of Johannesburg;4;2,645189083;6;10,02221544;Moderate
74111;University of KwaZulu-Natal;3;0,969722583;0;5,592341675;Severe
62598;University of Pretoria;1;2,290747302;4;5,729261836;None
40002;University of Cape Town;4;1,437831633;1;7,725646978;Minimal
23572;Stellenbosch University;1;3,866361707;5;19,34699823;Moderate
87132;University of Johannesburg;4;3,7822724;5;10,86738634;Severe
33058;University of KwaZulu-Natal;2;0,549327087;6;22,15343007;None
13736;University of Pretoria;4;2,654624595;4;10,63990658;Minimal
29694;University of Cape Town;1;3,233208392;3;3,011824141;Moderate
84959;Stellenbosch University;4;1,818072741;4;7,722062973;Severe
95226;University of Johannesburg;1;3,174704385;3;4,917296077;None
44689;University of KwaZulu-Natal;3;0,100234614;1;21,95448762;Minimal
92510;University of Pretoria;1;3,449638989;2;7,721523648;Moderate
88910;University of Cape Town;2;2,559374787;6;21,88359885;Severe
19115;Stellenbosch University;2;3,240500106;3;23,31285459;None
94428;University of Johannesburg;4;3,427190886;4;3,92415949;Minimal
52151;University of KwaZulu-Natal;3;2,751409491;5;11,67805303;Moderate
25391;University of Pretoria;2;0,317142745;4;16,36611128;Severe
18624;University of Cape Town;4;3,679545355;6;20,59963434;None
20509;Stellenbosch University;2;3,401181574;0;21,70231629;Minimal
50500;University of Johannesburg;2;1,257042592;5;0,947145836;Moderate
43825;University of KwaZulu-Natal;3;0,527967015;1;14,85824368;Severe
43064;University of Pretoria;2;1,195014765;5;1,141518441;None
54089;University of Cape Town;1;2,05852549;0;11,94671823;Minimal
48716;Stellenbosch University;2;1,241191341;2;22,9807546;Moderate
44893;University of Johannesburg;1;2,642108632;1;17,86604086;Severe
70034;University of KwaZulu-Natal;1;2,260180974;0;8,870741097;None
77615;University of Pretoria;2;1,977921412;1;20,90474496;Minimal
96598;University of Cape Town;1;1,330393666;2;0,160080738;Moderate
52778;Stellenbosch University;2;3,587586212;6;16,84162441;Severe
62104;University of Johannesburg;2;3,051092735;2;16,26726369;None
29600;University of KwaZulu-Natal;3;0,149684148;0;1,643047733;Minimal
21641;University of Pretoria;2;3,50433517;4;14,01163824;Moderate
58160;University of Cape Town;2;3,392033963;6;5,365751403;Severe
51255;Stellenbosch University;3;2,486181385;1;23,26361332;None
62133;University of Johannesburg;1;3,655461162;6;4,2561341;Minimal
80256;University of KwaZulu-Natal;2;0,161127334;4;22,29892534;Moderate
88143;University of Pretoria;1;2,249187578;3;11,8603938;Severe
21218;University of Cape Town;4;0,723527883;4;12,98979433;None
90220;Stellenbosch University;1;2,003187584;6;2,076395039;Minimal
31807;University of Johannesburg;2;2,965872796;0;5,943032806;Moderate
60557;University of KwaZulu-Natal;2;0,187783921;1;19,34355352;Severe
51303;University of Pretoria;1;2,915077391;2;16,82662994;None
49018;University of Cape Town;3;3,563982952;2;21,04210832;Minimal
31620;Stellenbosch University;2;1,225131722;5;13,15824898;Moderate
11240;University of Johannesburg;1;0,307905134;2;23,80934922;Severe
